Addr,Amount,Points,Coins
65RcFDM87oeXs6FL5nq4p3QX97YXmf4TkNxY84uQczHG,1,1,1676.245211
RMDKoqtmZ3aKvDvLPB2io7KWGdtLSUQ3fTgCPA6cBQP,1,1,1676.245211
HGn2JSnV34JYuueN2GdXm2T4EW1DEhm3zBnnG9URLqpZ,1,1,1676.245211
AmQ1XMqFzpVNpjPGmUUD5yNCVUKFUPmq2w2RyCBRJi9p,1,1,1676.245211
Hz1Pp1CvJiLG2yVcVckJk7LQm86WUzYpLYTkU9RaZaQG,1,1,1676.245211
G72R4atbrrQ9ZF1WCEzyZnPLdfohJZPAX2XK2Hra6R1,1,1,1676.245211
9NTX1yZpRgSUo1XC7wBTdCi1HFNgwa9XFKx2SLr7FURB,1,1,1676.245211
Ejc7duB1Vb7zJTNQ9S2djmCVru9c1ZfdZTSNcYgqc3bT,1,1,1676.245211
94GR5ecwP1kTQiRVsexgAeSSkvoqfGLC9AQ1xuPh44xA,1,1,1676.245211
8mQQUJainFCQXcJeLcYTs9WspmpXJvngCi3BTdWm5zd2,1,1,1676.245211
9Z9frThoPPrB4BAVaXHykP5zYethKULBXxepcPMDnJt7,1,1,1676.245211
AyZ2SKRmvcgqMau6YzkFKBCCEEmbJ29oARK7xic5gQsj,1,1,1676.245211
7ka8fuhEZ4JGBFbSJ7FqmpimA48vGPYJVjfPkVeXdPMH,1,1,1676.245211
DzeG85vJ8rTS1oe8PFui2aW4xhzRW7pjAHwP5f3mDX8S,1,1,1676.245211
2TCXKa5AT9f6dijwwH7rqbo6fgJUgSMr9P35LK6JFtBA,1,1,1676.245211
9YQjNtC48CaHxcCvct898ba4LxyqXJ3mfJQqLHK1tWPF,1,1,1676.245211
9yUK4mZ9FJ9jgP7vfjKyngRZP3H3J2nvYLQz2HtXW2Q8,1,1,1676.245211
EnGGmcNW9cvVSDWspSdqfFtKSUQ3rscDDtEEz2qB9A2d,1,1,1676.245211
7TaEafaU1njhEKVaqDcU3a5MtXHkBgSm43zcMpjwnefw,1,1,1676.245211
9nXj1pEGzVw5fXnntvUKLghMwiCr9nsaTW4Jnqfym1WP,1,1,1676.245211
HZyeUcF5cg6zN6qTaRDC3jErrGYs2F9AvpXJzts6JuDW,1,1,1676.245211
BcB3NBzMGkgTZ5VPaUouCUy7pBHuaRyjhDUikn5DRZ5g,1,1,1676.245211
GVsm5EdczDn7ZF5G1vfBLpExmaoa7UrwRak9Evya7Cs,1,1,1676.245211
9HKArCXuUJXhp6Dpes8hfRhzcxxqSwVjKcqhTJM8cJmy,1,1,1676.245211
31khxXvKWAN8mshkvM6BoRYjQgVLDJai4qSBf9A4Houu,1,1,1676.245211
7uj511GCkbQ5eij7xTmdDUNm34kkzFhgxuGeoPNWrcC3,1,1,1676.245211
BJF1hmrhMajLd1bqSFxPgEVZisJV87auzqyM5ZESviCn,1,1,1676.245211
WpLRKimehxtK8ggQwvEALYFrJuZwpVVRKU9M9YfoSp4,1,1,1676.245211
43i36rGSPgyJFjYwuNdsSZDzE4AdtPBos4csauqCo8cj,1,1,1676.245211
4nEWfmRzJwA9riRy8HGi8SyN7YB3PCF4mRQrSCXz4QCu,1,1,1676.245211
E29Q3rqQg3KXMtiDMUoajAkW6sU5Juc4SVk3j3MdRh9b,1,1,1676.245211
3RDcBQBGbCPm8dpQh7m5esAkGeC7LTrDYkenPFq9xYUL,1,1,1676.245211
J9wYiM27SrhNcRfc53yvep6vfQVKdqQGDS2aLZfLZ5dQ,1,1,1676.245211
9eowpXXrpL5pLrjjb7aTaeJT2i9eQ53sGw3XNi1NLyDK,1,1,1676.245211
BaxDGn3MAWEW7r7tAwReJ3VtYJkBi9SSrVhFJ71Yhssj,1,1,1676.245211
47orCMQ4kHizXGwiBAXZYQdrDV3w83RZoktgouSmasry,1,1,1676.245211
ApdchczBGB8k3WNDdYoqfs5nqtRPrFgf8qDGma6DBxt8,1,1,1676.245211
DyKWJTLpaEKgnSWUDsymBM6ZNKoPheDrAWWcfJBbU14u,1,1,1676.245211
C7eqjNvYAgXXVqZvGnwNvovTrkCeMLoe9g38msr5yaYj,1,1,1676.245211
ogHi1HUS8xq4fZYEFM3xGcBQNyVXj4AZTGJzXggYExs,1,1,1676.245211
DFoWSUh4Ea466X8nRV5Esk4zwUfutnbV4kdrUVi4rofc,1,1,1676.245211
BpgdwLPgDWCZCxWRsdhNFZuSTsazMcF9Dz8W23habUsT,1,1,1676.245211
7jCktTxqJu42HqqB1BYuidqZxMLV7GaYWun9U3euGKHk,1,1,1676.245211
GuBheE3MmNBjQhVM61i3UENaWmDqAndFu69iUcYdmmGm,1,1,1676.245211
DwyyyobEsyW2ED6M81GjtuC8VLRef45BHdXzBhTLkG3w,1,1,1676.245211
6ZoVzcNpbRWcf7HqkXc1RvmJxwbkKiVzi17yHBxwWMkF,1,1,1676.245211
6uG69CaPUbWR8Q3Gxq99DTMroE8Tc66u3QcGzMYU27T4,1,1,1676.245211
3HJYh2mAPDAuE2aMGHvsm22drJDSjswuG7rGDQ4cy6kv,1,1,1676.245211
BpbdNRUGn4m6U7w7n3sd8jPnGweLBGKeYipmsYv8xBbT,1,1,1676.245211
CobQyfvGVWHuovJhMCdmT7sTWFKW1hjoCcC7VPyth9gU,1,1,1676.245211
J3Sb3LZ84fwAQc9S1qBT9RMgzfYBXYwyQYhNB82dXEsH,1,1,1676.245211
FxTWwkkAUnN9XVNtEPEPmHWreTWvWeaDxSwWpFmtHqbK,1,1,1676.245211
EQVKqxe2eZS2UVxBJscCNniEme5VUR37a3SQYt7ULP5Z,1,1,1676.245211
AUgZFAWg2npKpr66AdbEeuHYEnZxTPyPFCsbgYt7Q4d4,1,1,1676.245211
2Z2xcMQzpqDKuLe1PoThmGYzTuSJYSgrpe3yFo5v1UMJ,1,1,1676.245211
9tjQoHzpCxVwQ3RiqLz7xGgNw2McrxQ9NwqpgRxbMje4,1,1,1676.245211
DR9f5XkfB7chbrKkMmrywEyd5qa1zqjzPfmbkYoMZMh1,1,1,1676.245211
6TxmeYkm1QzFoRF42nmawQaAPGZ8AXNE3yZAqME2oe31,1,1,1676.245211
D3DYoqJ2ZUDuW4F86En6oLx9F1HpW7Gkt7ccUVTRHjXs,1,1,1676.245211
Fr2xQq27DfUdMN4FQzxcNWqxXdJebAUR7T48RQ9K6QLW,1,1,1676.245211
V1QFByKX9LftqbiehF4Tuo3un2y5av8CL7rtnV7qUo3,1,1,1676.245211
8e5zcXSRdeCPYd5NKx8CuNZXEexhZU5B6AVTpLYvJ6GD,1,1,1676.245211
YT2qt9hTEhQUbELfkTNEohesVhm661WvbkDGgWVRqFM,1,1,1676.245211
ANUNenBzzku8Qq16a3t2cSgfi5VwKv1pqsPssAX2d25,1,1,1676.245211
2ELTRaADbH6mFv1h4X6S1hY1LdaXAEjSCwUDnMsQvmSA,1,1,1676.245211
3Zv6AQ73CMn5NXzTq2jUQvZK8giJqcMuBiWb2r6rXBGS,1,1,1676.245211
FCZarxnU3PSAiEij4mX8MEAe7CA6M6UdtReAP43VCUU1,1,1,1676.245211
4EwQ3H8oeWZwJ8Mz4DAhZ4apHhVLqsKV9f8p3S3foVuY,1,1,1676.245211
318M7NrAHMnxMFtxZPkg5Mt6X73e8vWSJB2EByRZXHci,1,1,1676.245211
FJ26PA4pR5PcRK8gFerBe31BM8EoSkRCpjMvTn9hhc6y,1,1,1676.245211
6h7sqY3d45Sir5AppnpeoSTvFMzBR7BmtYtu57Kamxxu,1,1,1676.245211
9ZBxRJH8sY6BQr7eT1EiSggj9MbuizMwezX8vQYpgdaA,1,1,1676.245211
4hacgExTQwUdnitbYZwVjcXha7QHPGrFstjMRVVvyLp1,1,1,1676.245211
CmByF6jJCWzVJ9cRky9Bw8BfSMMMSeuTZAwmNcr1Gshw,1,1,1676.245211
FuzmUXX6XzxK2Euw6qaD5StYJfeP1KZ6PTLdx3PTRXnP,1,1,1676.245211
AYwB4R9pCGqoESNj2mCXi7ut9mQUgQcDUs2DihDkQgxC,1,1,1676.245211
hYACFo6SkMXkY9Tzoxw5XZszaYGQ9dbwCBwGg9CBVKz,1,1,1676.245211
BY3GmeE1nwo4LfjZ73bFC3jjZtLRuKqWjtMGRvTUV8sR,1,1,1676.245211
32pdbQFsRqFGNe51MhdcW5XLqoh4DGsXNHHVikv7NHyE,1,1,1676.245211
78ZCJrNpULg85xiMDMKfK9W7W4VVd1v5BioV1KLyFMhr,1,1,1676.245211
2QVbCfynYWooKHfqU5eG6pz3kpgubxK1vFWanUQ3vVHP,1,1,1676.245211
DUzUcVWFMbky3ab1r2imzBa1Arz9VMmumLSXHBqu9oey,1,1,1676.245211
GWr7KETa9L6GkBsmuKMPfRMg6jwrzWowUWMzE3xixnhM,1,1,1676.245211
Aqi7Kvevn2s4H11cXDJw3cmhSUuq9u3aVJwVRNyY2zcH,1,1,1676.245211
345DQfsF7cdEuRhgyNWs4YHe2J4A17d7UgD2arWfGAxd,1,1,1676.245211
2QhtYnZbzjVzjhpPoeHCUFrjpde4oMZPyPbmCnmjNu27,1,1,1676.245211
Bo8NswUKRk7vpygpZLmP8XAbZsChByswm82qhviEopC5,1,1,1676.245211
2GDCDycabFym7n2Mc1Z9fEyexbCmcPSVzXVXxHW9Mcrz,1,1,1676.245211
8vzBeiS6f4feGv3ceLqgz73jMEauNGfpWgbF6LRDhaUC,1,1,1676.245211
6GmwXdEWQeH2pX67QT8fNRotMLTDNLx8bahAQ9LcC8V7,1,1,1676.245211
FoXMQzoGGpEzjRX2XT5wjWbFwU6LyWqo7JZqLy6DZric,1,1,1676.245211
5KSGqFmzHeqyL2REk1Wgw1yTAnfx6P2HrVQ39RhiEYpg,1,1,1676.245211
6tjNQwwcJ5vX5RtcvhXeirV3V9NGBy6xScPMcKDwvTQh,1,1,1676.245211
GBjRRmDnH2Eh13ABD99Z3p8FVfgfsW7RLHtJcW9eoZXZ,1,1,1676.245211
9eJPKgTcsdYEc9rPzVmfR4CFhgjXitecgtULwTEC7zYt,1,1,1676.245211
4w7z5wqMC7jYMVPWD2Zc7Y2zMEuu8Cj33yRf34sWaAMH,1,1,1676.245211
GpStLC3hkCxzU2Z9XV5NVQUsybe7regYapLs3wZ4DYkx,1,1,1676.245211
HahjtWRdEh3UnYXWBj5XiGzTQupE2QCU2dMJi8tBVXvJ,1,1,1676.245211
4qzZ4ZNPGzLRj9DZoCY4eU3cFHCNKm26qUvKTy8ZVVQL,1,1,1676.245211
Do6nkBF5HZKZUhYpmS8awYRM27ZH4KVY3nkgn5YeU489,1,1,1676.245211
5xyuMAuSvJ75rshEWtfYUzCFDLJQjnve5LnCArmbiQkS,1,1,1676.245211
EVTEtXmccy5VWGqT4iiAHe1XzdbChFsS7dHYaiF9GWf7,1,1,1676.245211
CnNTxZ1LxkRmucBJ6XLA6LL2FgCXgidPsfvvkxH9dmUY,1,1,1676.245211
9TXJSg6GoJ6Tz88U7xqGHDr9Dv3c8oXWSrRk9v5y83hP,1,1,1676.245211
AYazMa93WiK2qRNhYVH1JBtAGxWAdWxC56MrfqP8JUMB,1,1,1676.245211
8FL9Q5rXBVjXEW7QVErtev1mevRpFa1MJ7hrwprUsw2J,1,1,1676.245211
EQwSz27W65Fxq31oTqb6Exgqb6c2CKvUuSL3WAZUvL8s,1,1,1676.245211
4KeQ5KopWbgMzZH6k1frVYCBXEgVx285nRm5JBzA4hWd,1,1,1676.245211
EEVUrDUuBmcejfx1KNfm15vYGPzWhKXTMD3QDYDySip2,1,1,1676.245211
AT6ALDqxDoTAR1ZeQGsPymun7qJQy8ScCy6MNp7aUA4v,1,1,1676.245211
Ffauj9MDVqs6xhbCpKUEdpnPQ5ihtHPp4HruNwTFFbFY,1,1,1676.245211
DRB96KgNc7iWbCPYhSpYK1rYW5qKiZUZxnM9SxBczVNG,1,1,1676.245211
FzNYB95RWfskqJ8TmwYMTCxRXNb8DuKcVQevqzhkjgeD,1,1,1676.245211
2udAyRePXQeAMHpymyPkEVCeLr1R32ZDUfxYqqiKa8FZ,1,1,1676.245211
BgTmtrSi1BDWS38bFYQquRKMfqWi4JeyeNttHcvJRE4G,1,1,1676.245211
4VovrcxsHgVMVktmAKnZKjrkwmDrDEQxqm3as4ULQkyt,1,1,1676.245211
6fqbSyhh3PPdgRcLraHb7Jahj9s1oHHeX3SsjNSsGa6t,1,1,1676.245211
6dXJjGNVzdLx1FkgyrtKTdeZnCHPSCz2BeTSHkdvdoAt,1,1,1676.245211
D9NTATzhZjg5aXuz6UBy4AqWsWfDyUisj3snNosgfaDF,1,1,1676.245211
L7Skg83vJoGZSJQyCqox8MxhfdPuNfYHmkjbJ2GJkyN,1,1,1676.245211
yZ54aWBuRM5EExgiftWvLCUqHgz3EW7TjTMpi8eRaea,1,1,1676.245211
HuZLRfrPW58AJNmpvazZNmLpTB385ABjLXGFFkFKkkzK,1,1,1676.245211
D3Rysmu2mSZYdNphe49vdDifsakHBeTyJrKk2hu8H41a,1,1,1676.245211
7eHzXaWCKRCc7QkL1gtLfhCr6rdsxRmCKWmSFELYnDtW,1,1,1676.245211
ANLkw7o3CkUsf3DXCdcSAffqTfPmUcAQ7LBfnv8e78xN,1,1,1676.245211
88AZojbt3UT2wzq86Awa57KoKqExRH3KgTqobuNKV1nA,1,1,1676.245211
8ny5rP4dtzuj3FU3GKbnMaK28vD7duiopuPChMcqt9iT,1,1,1676.245211
9DFhVvX63LXzzYw5k6h2zbkHTi6SNQK79yFojprBW8y7,1,1,1676.245211
74fPmQJHmJgec4sCjgFaVqyNkYtdhAiEbHBYrUwuN2ny,1,1,1676.245211
Bp3SKLk7N2p51zxj3gPB3ErjyEGr2YbzPZ9AwDpuVbtn,1,1,1676.245211
CZurRKxE5HYip5uQH4cvzJZap4bKnsMnqxactNMsa4La,1,1,1676.245211
3XMxBdUopkshMhUZ5orW3EX45P9UEjzgFvrE9sZAyfCv,1,1,1676.245211
HFX5pP5wBwXe2qRYDcjNExL5ibtPJajPyNBBn6c4LC41,1,1,1676.245211
5U5kDNJUZNfanHAfXmvaWP3ZncENGSgUHCWkmVyy9BjN,1,1,1676.245211
8sLdcLruYqZ18DzkYYL3i38XUVTvKiXC48naR6gL3ZCD,1,1,1676.245211
5Hy97rNdzXTKndwKAH4w6e2W8AX64fpGqj6grVqHnr1C,1,1,1676.245211
HSAWiCHhjiBrJ18xUYaPpVGGY3KCFzC8EnbU72DC6WsG,1,1,1676.245211
85i889889RF2qVHvFianq85zUtV51RXHqZp7Dhm29zrP,1,1,1676.245211
HyKsjeGK6WyS71uvxaF7BJrwYXjoLXcpsT18Ae9EVejs,1,1,1676.245211
F9cYTSNdN2nK2tJfqQoQEXh6EQRqs3yJzZ52ZDbRCbML,1,1,1676.245211
35qpb7973A5WYdyTYeHzxisz57te25k6GWWHc8pGh3E9,1,1,1676.245211
9Fxtk8x6nv1698QxJFxdjGwGg1voM6k7udaFqxSjHESz,1,1,1676.245211
N3foBMR1SJHaf4eeXBFWpT5sjfZ2BxmUDLXAXYvxPEv,1,1,1676.245211
13r1Fgh1ZvwfZ4uZAH12zQ319sorYUF9abUFbq82KTi7,1,1,1676.245211
474aiZMhCHW2ymEXY4Py23HpkRHdhtyqWkWNQ5aezHrx,1,1,1676.245211
CwcRaE7fQvaLqQamhHhUo9abk3hqWZ5Upi56fkukZiK3,1,1,1676.245211
6ocCxTBsv9hGrkaJ8agkjXMLjHq7U6pJFoNCsqNHwd6A,1,1,1676.245211
CtYHY9qFP5QRW4YHc8D2pAgR26CBJnHzh2m2bXojF6Uc,1,1,1676.245211
F1A8DTvxkdh9nHE8wPkAJ64RZGrdvaM3C5LaeP3iFqjb,1,1,1676.245211
6NLkSgkvLPsp6jZmmJtMrvGRr7XGLBgmeqFPyczbCWCz,1,1,1676.245211
8h8XQ3qRPTBMRJFHtGkWq1EKNaS1mwWYaW4uiNjKodKQ,1,1,1676.245211
EoUfLFH1g9xkHx3bYaeUXf3WdNWEFjxtiMbTfDqyUUw3,1,1,1676.245211
6KxZEKXQAqp23XwQz6AkmXPQ3JiPcxw9ffxJVDs2ErVL,1,1,1676.245211
39NoErir7h1bxYhxZFy7WekuUHgvfbbMEWEPsVgJ2hqe,1,1,1676.245211
EQihimwZhXNEh5mEwFRXx3KSEAbJFxraEVhqEBcNaSkr,1,1,1676.245211
EmBUvoHpLnbQKXg9WLWz9w2PyUvZGxBhuSa5Kv4DE879,1,1,1676.245211
8M2jhJa3cuJeMgXoquVQomnbxEvPKNiBLVaLi9hgwhVg,1,1,1676.245211
8RkHid14htABCFM5X2eViSjym92sGMg7ZqC454HpMCK4,1,1,1676.245211
JDaPoV5KZH3snv1TNGzBUQkR4LgBRw6YRrwnGMRdjQyk,1,1,1676.245211
8E4TSYQrunz8rNC3H9BZL9H45mxLYpRBvdJHC9rZNWws,1,1,1676.245211
Cdi6qgFWLc7ftMDQbAVmQbbgJecRtaeewVMJ3uVPVmuZ,1,1,1676.245211
JA5Ug2PtZ4iLfQP4Ky6ZX3AEpSA7nG3xZKVEXeGod613,1,1,1676.245211
3NoBdicw3BWf5DryADntQr8DaWk28Y8Dipg5PZNXJiby,1,1,1676.245211
2yoHnf2LCEHBLKgfzDS9PotQkpaY84ezYEVVxtktSMNz,1,1,1676.245211
4u5vwj4Mi94qqHgKiNmrgPtSJAkzpG5gaXvZFRR5LLet,1,1,1676.245211
5fybZSEyMMLtAkRw85V15FTbBhSgrJE2nDR6tqXEGyF3,1,1,1676.245211
AGhhvAYvCtkTVwj6eM5y4ibD8jMTGHrdRZc2ryaUUFB9,1,1,1676.245211
5pCgqPP3T16g1TtfrTJnwuHrTFKhNSj2ok6Gp9FWVRzR,1,1,1676.245211
BDdrKKxqBxoFQjRF7CKsfNBqD6eeGnmXjayU6zCYRLpX,1,1,1676.245211
yX6F4NxPVyfG85wnnKPNLVE282cvzGMPfvUd3VgJJMq,1,1,1676.245211
BbmtQ148VwidAkhZSjPNbFGen9DnAUG3XGeKMQxMXyuv,1,1,1676.245211
323abT9TuG7sH5TJfL7JEeGfi775sPCgKLXSe7H3npc2,1,1,1676.245211
4qf49iU65pFYWTx3hCA7vikRRv5L3pg6im49yHXjLoQN,1,1,1676.245211
8p1DQNyEkV2gDeAv8GFFdnLWo2PDTqtvn4ET35P3RrtZ,1,1,1676.245211
14rKFRbcZ7pnVYpf1dVj7Y4R9ZguZYCkffZSEUP5a18L,1,1,1676.245211
CqJYhsxDMsD4Zbe6vECP3cqvFXdrMRbibYwmVMdhT6sa,1,1,1676.245211
6aW194QgGj9hNaXpcq9hbKuyR6cksgcDWE1bMCHcLg5n,1,1,1676.245211
BtBshvPNmTn7JcHuRcH6QBrurLARKDnXqvLDeyPa9REr,1,1,1676.245211
9KYW7nXo3emVfSYDE8VZWKm7tLyZd4cJeHxF4ddegKce,1,1,1676.245211
EVqmBRNinnT8SUw2Hik1Wg1GZD3QskHyjX8YbKLVRNHG,1,1,1676.245211
9VPFDKmA3q2XYFNtPSRDWQ2b9wF5LTeMBQkbD42ZWrAn,1,1,1676.245211
DM1ExuLvyoEXgDGM1SsXwnSF3WW4X7CctsDwE99vj3Zp,1,1,1676.245211
BHRqPfsJAB7fGUSQCNGGEbTSSJwULYc8VdWptW5wcQRc,1,1,1676.245211
6bUaBT55XaY2mUiNydstBPwjUYtxSYoH1vjBKtbGqfQR,1,1,1676.245211
85Mx1FnsbeitkPMQVSsqyvWhnTwkE1fwcCLGkh3UnmQB,1,1,1676.245211
EdVz4He2qTAYZoJuTUzUdd8oQDHBZshm3KRrDkEpdVqa,1,1,1676.245211
2ufLUmu4uPcRgSJ619Y7oAnHd7uV18FMgJsDjmck1fbr,1,1,1676.245211
8dj3c6e75JW3V683q5f746SStV38Ror2oMCsaxBvnnG8,1,1,1676.245211
BGzUY7dDbworVcA9KkcgjPQc53TiyiAS4mfuBwbESUZt,1,1,1676.245211
Bfnb7Z9CAFzvLQzNuURMMQpPjAeduB73mCTwttBt1z5L,1,1,1676.245211
2apALiPjLhsqiJm3eopoWtKZbWMvuSorucDxXjobFnSh,1,1,1676.245211
9Np9TZVrGjv4ZAj2gq3kUfe2ovk19Wj1hTEPZ52fuM3S,1,1,1676.245211
23PKenLcK3gUzTD5jzqkwF3GtVhu7FL3661nTocxSV6P,1,1,1676.245211
A3ngSeveSRdiq6M1vRunKXLxbtnMwf9nBLcB29bH549f,1,1,1676.245211
Dga1gJnASog3uDjjibVkqvbtfbvrj9Hz3v2uN1Vojaid,1,1,1676.245211
A4qEHoTELLYhh9G5eR4uXafcATsYu1vQmGsHTmoHhhj3,1,1,1676.245211
EvQYV6EsgGdSLbVEuQvttA48MDyEBSirerzoDKa2ZCB9,1,1,1676.245211
HWm1aeoDWGMumwsYmqxRNs2mJC3TtHCFauM8qJkGpwFq,1,1,1676.245211
9vuBUWBV13f7mQfuCnt3hXWqoXMUiByDrSExuK26jt39,1,1,1676.245211
4whtFfuR97houL7vAz4VGWtEdgky1q3oHHSB7E2cVNdy,1,1,1676.245211
DV1f8jNL4xUEfhtDKBzj62dhSs3eTe8F6WxyKhyewbGx,1,1,1676.245211
VDBeSc7v4MLkC2ueA1NLxyuBviF4h9jtPJryum8yr7m,1,1,1676.245211
7pfp67B68nxQ1eb9TZ84WKQDoSbG4xwHxqcUeduTALx2,1,1,1676.245211
E68uZN4ZGACEUZWe4bft4211HkZebqTTn8hd4ppkNVZN,1,1,1676.245211
HVjYrJZazxtuvqsbWRBQvWJm4m7Ymtpfq1pD4nu4T6FY,1,1,1676.245211
7cuYxiFC7xnFonaUVBhAz89fRBRJtnWAKhr2qRfoGcMd,1,1,1676.245211
7wjanRzGkPeTg9hTxNH8NCPVDQ5Ynxh5B3aUTE1TffJh,1,1,1676.245211
9q5R3B2mHnLJ939HY76ELS5mZ4KoL9bYzqJHE12Bbb5Y,1,1,1676.245211
H8gbsQwJH2kwvDUvHNCKUR7YNQEKnSGWCDEp2EFGv69z,1,1,1676.245211
JBuTiirgc1U7jSx8wsLzx1VRaWWXP7yNV6N16Poe9v7,1,1,1676.245211
9Ys5Rqn1xSgJDrBteCQ5b8PHZZiPnL9W4scf7G1veNSH,1,1,1676.245211
2VmR1f1S2B9wMNsVHrGb57TWn8F5kkgR4y5cEhFzL51N,1,1,1676.245211
5mjHSqaNxUBTZPmNRC1qYQ6i9TequfZ2JFMgNv75gXVY,1,1,1676.245211
7z6V8eHthXhFNX3HzXfZ8whnYemMwjJJCJYzuJ8UVq95,1,1,1676.245211
8rPCcd3FiZBaTMTgKuYirF3hmVfoEi6xHCmqGnMyemPn,1,1,1676.245211
GHP8kcFLBGTDaNBaqETfpF3WUGyPkC8wXK5uWEAb4aXT,1,1,1676.245211
28kdHttzVbX9HNwwLvCnrsdPZzSEFmR4dtkRWq21uUgX,1,1,1676.245211
HT6mB2nREjDdk3owDwMFv7ur5zd5wcvEffqE2PeZBT3w,1,1,1676.245211
8QBQNUHzzgr5i1zHHnAiWYjs8DwWGvySyS52qrts3sUL,1,1,1676.245211
EtTfaopRo4nVonFxq9ZKTsFzKoLekCJMZt1KQVLmjxW1,1,1,1676.245211
47Y9n1hGhqcivaUhKVHTFmERLL5uYGPxJ6bdeVBiqNC6,1,1,1676.245211
53F1t8WDr6JxdwVDkyNTwZTqXFAGzWv1BfaW49HgND2x,1,1,1676.245211
9eAfi7MKTRx6b1Ui7goq4RGpKfLjApisKaxZZfjme4MW,1,1,1676.245211
HTuUaTCiUu49tdgTqt7yQzw3XKi1wx2YcskH4hjXFS7n,1,1,1676.245211
AW8tu5se3pJd14jQjvNJx8Rf3cAEtB9Tnb7jBTbu3TGS,1,1,1676.245211
EjMEgXBbaCr3KbsXTVporNPRpwCQRTUmDePJSXdisM9i,1,1,1676.245211
G5xh9ghU8zjaYYH8gjwFLK8duZkPS9HKQ5Mh9fVhiA4s,1,1,1676.245211
CjEqg6nvGvnDRB7skTZruPGZkRb9esvGyZsx62sb9Hzc,1,1,1676.245211
KaMy9vEg7gUMQSUjMsQ7f7aqSyeSoyDzubhVDBFyNJS,1,1,1676.245211
2q824uvZXzD5BhRrd2GggEREYiLuLe3tjTM3ykcPgXcF,1,1,1676.245211
HFK2rBoTtnJWqHpY4uyt8czN6EWkfdvphMA2mysQft1Q,1,1,1676.245211
4H4TWjVHmSY4ZpgjBgAxULaLnp7k59BBz13Cx1hTeph7,1,1,1676.245211
ERAwRy69H6HAFaTs4bXLhz8sCkjGQA6DBM6hpWouRTs1,1,1,1676.245211
FbKNszJEs1WXBXwYuFCFg4ZCQrzN1YqKcehB5famG5yx,1,1,1676.245211
81BpcbBZoRqeXwbbR11Ex4WYcruLRiKenYkq7q78sin9,1,1,1676.245211
FaCYD27Wm6aZBFM6HkXLS3FFBKV1WtjJ9vzurLL5ejzC,1,1,1676.245211
3ZoFYPygp5N9GiWZyyv7SxAznyupJSKu4ntigr4pgZLM,1,1,1676.245211
6MqiNFXxmFUw6UdyJ2prUah6Smzvf3K6KwLL1dZZRjmx,1,1,1676.245211
ED4vmVP26bGYLd9YKYV5C1pQZU8yHqYA2WK1ErvQiKdq,1,1,1676.245211
9bmjPb4B78j68jocnxt16HU4xH66tRgczGqHiyHnc4jC,1,1,1676.245211
5jN5kWiZaFCcxC9tP8mQBR9mZQon1BtwYiQfPPtQ8SxC,1,1,1676.245211
EpSZMWHCpXwRdd9cyXF33rcGBNax3VX5G1aAe8xY8Cgs,1,1,1676.245211
9t6genV1jV2C9hS2AkKUWdU86JHvmg5BiLoykxrtiDZM,1,1,1676.245211
4HrBFvLCSVvtSTqDe5fUYtpZLfpBrg3cqCpBvMSmX3BS,1,1,1676.245211
8s4kXHnocXAMBFDsUtM3dTZ5c8FdCMn5JidzBedxbkAn,1,1,1676.245211
6SDhYT4dvcAGFYRNfHookED7KExHNfZ2CK2ckidedWJZ,1,1,1676.245211
4thmTYR1iLmbgZtzszRwxqwYBnHypKMw6d2w7hY2RHQ3,1,1,1676.245211
BG5RUgDR7Lvg4RGPjXKTtXFCmSm9TiagijbkMQDMBeJR,1,1,1676.245211
CYuQWQLu4fw2jriwphg5J82m8XbAcowLULaQe3WyCYc4,1,1,1676.245211
9LAAvNx9e9cZX6P3kPRewzaLrMAwTFUSWCX4vtkzGebG,1,1,1676.245211
53q2jF2LHiR3HDvDAA48KmBufXuMRpz5urBmj1P3pUp,1,1,1676.245211
8pYhkeEiqPzJQvYt3axRHFaHHZ36UENcxMVpEZsGRxhf,1,1,1676.245211
8utRNPopWoAXjfDswjkrmWzxN6ZJaTxCa25CnNqRLK6v,1,1,1676.245211
3WLiidKvEVEisUgR3jPhauAqUv5Bvb29p3rdogxbX7aS,1,1,1676.245211
3nRaveJW3Yvrdmtu3hzWSoKGYwonockJhFRepDUgWDZZ,1,1,1676.245211
Eiuiq6SV7h1t6CNwFzAsmiDH5fYeEr7Vxmzc4BBVuRn1,1,1,1676.245211
4EHdwgbGkSfhi3jzW2GzGP1vUBe7oZYjhk5xTWfZP3eo,1,1,1676.245211
8ZnzJFzZGgfcxy2Dg6NKLVVuE1jR76Pb72aHgNjMJnd9,1,1,1676.245211
C8RbV2FYiUZsUttSHxP588sCssuHFeRcWdCkwA9GcSQ3,1,1,1676.245211
GLv7eWNQKkDyTtNNpJ61mXQyByathM7kBwEaawZJUwC6,1,1,1676.245211
GzBWGFF4nn5vVRMNPms5kg2R3KqKvwM3Jg9jHkWoPp8k,1,1,1676.245211
HVBTu7Pw1NomA7LKdEsYD7sx3EAscSg8kDf1NznPdPvv,1,1,1676.245211
9a3UvME6AtJJr24PjW3SUp4u2xRwaYVxyiwoLYSXZr1p,1,1,1676.245211
23JQ7s5c59RVZTuUHcnbhjTwrQUM8W5a4V4HWQC7std1,1,1,1676.245211
